Station ID,Geogr1,Geogr2,Name,Year,Month,Time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
23003TDI,-1.774393,4.893534,Takoradi,2024,01,06:00,94,97,91,94,94,94,94,92,85,93,95,93,91,96,95,95,96,94,99,94,96,95,94,92,96,94,94,94,92,92,95
23003TDI,-1.774393,4.893534,Takoradi,2015,01,06:00,88,91,96,95,96,86,96,95,93,91,74,76,81,89,91,92,96,96,97,95,93,94,94,88,93,96,96,95,95,94,96
23003TDI,-1.774393,4.893534,Takoradi,2016,01,06:00,94,94,95,95,87,85,36,77,91,94,93,95,96,96,95,95,96,96,94,93,96,97,96,96,95,100,94,89,84,79,92
23003TDI,-1.774393,4.893534,Takoradi,2017,01,06:00,89,94,93,93,95,95,96,94,91,96,96,95,94,94,87,96,92,97,97,98,92,96,91,96,97,96,96,96,97,96,96
23003TDI,-1.774393,4.893534,Takoradi,2018,01,06:00,98,97,96,88,88,93,96,94,95,96,97,99,96,97,95,97,96,97,98,97,97,98,97,97,96,96,96,97,97,97,94
23003TDI,-1.774393,4.893534,Takoradi,2019,01,06:00,95,96,94,95,96,85,91,93,95,95,96,92,96,96,95,96,92,95,94,96,96,97,96,96,96,98,96,94,98,96,96
23003TDI,-1.774393,4.893534,Takoradi,2020,01,06:00,92,91,80,79,80,82,89,87,92,94,93,92,93,94,94,98,94,94,94,95,96,94,95,95,95,94,96,95,95,95,95
23003TDI,-1.774393,4.893534,Takoradi,2021,01,06:00,97,95,96,96,96,94,96,97,98,97,97,97,95,96,97,98,97,98,97,95,96,96,99,96,96,96,96,93,87,91,96
23003TDI,-1.774393,4.893534,Takoradi,2022,01,06:00,92,90,95,90,93,94,92,91,95,91,92,93,95,94,96,96,96,95,94,93,84,93,88,95,96,97,96,96,95,96,94
23002ADA,0.622043,5.777691,Ada,2015,01,06:00,65,95,92,91,78,73,86,83,78,70,41,59,66,78,75,91,96,86,94,94,91,91,90,91,89,92,86,96,94,95,94
23002ADA,0.622043,5.777691,Ada,2016,01,06:00,89,97,78,83,80,90,77,51,86,87,90,89,90,89,86,90,91,93,86,87,92,92,91,88,91,62,78,74,61,77,67
23002ADA,0.622043,5.777691,Ada,2017,01,06:00,97,91,92,98,93,96,95,96,92,94,96,97,97,100,83,96,90,93,96,97,98,95,92,93,96,94,92,95,96,96,96
23002ADA,0.622043,5.777691,Ada,2021,01,06:00,89,89,91,92,96,96,96,96,96,94,98,96,96,98,99,98,98,96,97,100,96,94,96,92,91,92,92,92,92,92,89
23001AXM,-2.2333,4.8667,Axim,2015,01,06:00,89,79,96,96,97,91,96,95,94,95,75,75,76,86,97,91,93,87,86,87,89,94,85,87,87,87,96,84,85,87,86
23001AXM,-2.2333,4.8667,Axim,2016,01,06:00,86,91,95,96,93,82,60,73,86,91,84,89,87,90,86,88,89,88,88,90,89,91,91,88,94,94,97,90,86,74,88
23001AXM,-2.2333,4.8667,Axim,2017,01,06:00,89,84,93,93,84,87,86,93,91,96,85,86,92,96,89,93,94,96,95,94,95,95,84,96,97,95,95,96,95,94,93
23001AXM,-2.2333,4.8667,Axim,2018,01,06:00,94,96,96,92,90,88,83,88,89,94,93,93,95,87,92,95,94,95,94,94,93,96,93,96,96,96,96,96,96,95,95
23001AXM,-2.2333,4.8667,Axim,2019,01,06:00,94,88,87,82,97,89,90,93,93,82,82,88,89,86,86,86,88,95,92,93,88,91,89,89,94,94,93,91,89,92,95
23001AXM,-2.2333,4.8667,Axim,2020,01,06:00,95,92,85,59,73,80,85,85,93,82,80,92,94,93,93,93,85,83,93,95,95,93,92,92,94,92,91,96,94,85,85
23001AXM,-2.2333,4.8667,Axim,2023,01,06:00,96,95,93,85,88,91,89,86,84,87,89,89,96,93,91,95,92,92,92,87,93,87,94,94,93,89,88,89,87,94,91
23001AXM,-2.2333,4.8667,Axim,2017,01,06:00,89,84,93,93,84,87,86,93,91,96,85,86,92,96,89,93,94,96,95,94,95,95,84,96,97,95,95,96,95,94,93
23001AXM,-2.2333,4.8667,Axim,2018,01,06:00,94,96,96,92,90,88,83,88,89,94,93,93,95,87,92,95,94,95,94,94,93,96,93,96,96,96,96,96,96,95,95
23001AXM,-2.2333,4.8667,Axim,2019,01,06:00,94,88,87,82,97,89,90,93,93,82,82,88,89,86,86,86,88,95,92,93,88,91,89,89,94,94,93,91,89,92,95
23001AXM,-2.2333,4.8667,Axim,2020,01,06:00,95,92,85,59,73,80,85,85,93,82,80,92,94,93,93,93,85,83,93,95,95,93,92,92,94,92,91,96,94,85,85
23001AXM,-2.2333,4.8667,Axim,2023,01,06:00,96,95,93,85,88,91,89,86,84,87,89,89,96,93,91,95,92,92,92,87,93,87,94,94,93,89,88,89,87,94,91
23001AXM,-2.2333,4.8667,Axim,2015,01,06:00,89,79,96,96,97,91,96,95,94,95,75,75,76,86,97,91,93,87,86,87,89,94,85,87,87,87,96,84,85,87,86
23001AXM,-2.2333,4.8667,Axim,2016,01,06:00,86,91,95,96,93,82,60,73,86,91,84,89,87,90,86,88,89,88,88,90,89,91,91,88,94,94,97,90,86,74,88
22050KDA,-0.25,6.0833,Koforidua,2015,01,06:00,88,88,89,91,90,86,87,84,82,85,73,81,85,82,82,86,91,93,92,92,92,92,91,91,90,89,92,91,92,91,93
22050KDA,-0.25,6.0833,Koforidua,2016,01,06:00,89,91,76,82,83,88,30,79,76,89,92,92,90,92,91,91,90,89,90,91,90,92,92,92,83,73,85,76,68,72,72
22050KDA,-0.25,6.0833,Koforidua,2017,01,06:00,90,89,91,90,91,92,91,92,93,92,93,93,92,92,88,90,93,93,92,91,91,93,95,94,93,92,92,92,94,94,92
22050KDA,-0.25,6.0833,Koforidua,2018,01,06:00,87,88,86,83,85,90,90,95,93,92,92,94,95,81,92,91,91,92,92,92,93,92,90,89,92,88,92,91,88,91,92
22050KDA,-0.25,6.0833,Koforidua,2019,01,06:00,87,86,88,92,92,87,90,92,91,89,92,91,91,91,92,92,87,89,93,91,95,95,91,92,92,94,93,89,93,91,91
22050KDA,-0.25,6.0833,Koforidua,2020,01,06:00,87,85,83,56,81,83,87,83,90,88,86,91,91,89,93,92,89,91,90,92,92,91,90,91,83,85,91,83,92,87,92
22050KDA,-0.25,6.0833,Koforidua,2021,01,06:00,93,92,94,93,91,92,91,93,92,93,93,92,91,94,92,92,89,91,93,92,92,93,91,90,87,88,92,92,91,96,91
22050KDA,-0.25,6.0833,Koforidua,2022,01,06:00,87,90,90,90,88,89,90,88,91,80,90,91,91,89,93,89,90,89,89,71,80,89,82,84,88,78,83,89,92,82,81
22050KDA,-0.25,6.0833,Koforidua,2023,01,06:00,86,83,84,81,88,87,87,91,90,91,93,91,90,91,90,91,92,89,92,91,89,89,92,94,91,91,87,88,92,91,89
22050KDA,-0.25,6.0833,Koforidua,2024,01,06:00,92,91,87,92,89,91,91,89,88,90,89,91,88,91,91,92,92,90,97,91,90,89,91,92,90,91,83,81,83,85,83
22050KDA,-0.25,6.0833,Koforidua,2022,01,06:00,87,90,90,90,88,89,90,88,91,80,90,91,91,89,93,89,90,89,89,71,80,89,82,84,88,78,83,89,92,82,81
22050KDA,-0.25,6.0833,Koforidua,2023,01,06:00,86,83,84,81,88,87,87,91,90,91,93,91,90,91,90,91,92,89,92,91,89,89,92,94,91,91,87,88,92,91,89
22050KDA,-0.25,6.0833,Koforidua,2024,01,06:00,92,91,87,92,89,91,91,89,88,90,89,91,88,91,91,92,92,90,97,91,90,89,91,92,90,91,83,81,83,85,83
22050KDA,-0.25,6.0833,Koforidua,2015,01,06:00,88,88,89,91,90,86,87,84,82,85,73,81,85,82,82,86,91,93,92,92,92,92,91,91,90,89,92,91,92,91,93
22050KDA,-0.25,6.0833,Koforidua,2016,01,06:00,89,91,76,82,83,88,30,79,76,89,92,92,90,92,91,91,90,89,90,91,90,92,92,92,83,73,85,76,68,72,72
22050KDA,-0.25,6.0833,Koforidua,2017,01,06:00,90,89,91,90,91,92,91,92,93,92,93,93,92,92,88,90,93,93,92,91,91,93,95,94,93,92,92,92,94,94,92
22050KDA,-0.25,6.0833,Koforidua,2018,01,06:00,87,88,86,83,85,90,90,95,93,92,92,94,95,81,92,91,91,92,92,92,93,92,90,89,92,88,92,91,88,91,92
22050KDA,-0.25,6.0833,Koforidua,2019,01,06:00,87,86,88,92,92,87,90,92,91,89,92,91,91,91,92,92,87,89,93,91,95,95,91,92,92,94,93,89,93,91,91
22050KDA,-0.25,6.0833,Koforidua,2020,01,06:00,87,85,83,56,81,83,87,83,90,88,86,91,91,89,93,92,89,91,90,92,92,91,90,91,83,85,91,83,92,87,92
22050KDA,-0.25,6.0833,Koforidua,2021,01,06:00,93,92,94,93,91,92,91,93,92,93,93,92,91,94,92,92,89,91,93,92,92,93,91,90,87,88,92,92,91,96,91
22050KDA,0.270833,6.086389,Koforidua,2016,01,06:00,89,91,76,82,83,88,30,79,76,89,92,92,90,92,91,91,90,89,90,91,90,92,92,92,83,73,85,76,68,72,72
22050KDA,0.270833,6.086389,Koforidua,2017,01,06:00,90,89,91,90,91,92,91,92,93,92,93,93,92,92,88,90,93,93,92,91,91,93,95,94,93,92,92,92,94,94,92
22050KDA,0.270833,6.086389,Koforidua,2018,01,06:00,87,88,86,83,85,90,90,95,93,92,92,94,95,81,92,91,91,92,92,92,93,92,90,89,92,88,92,91,88,91,92
22050KDA,0.270833,6.086389,Koforidua,2019,01,06:00,87,86,88,92,92,87,90,92,91,89,92,91,91,91,92,92,87,89,93,91,95,95,91,92,92,94,93,89,93,91,91
22050KDA,0.270833,6.086389,Koforidua,2020,01,06:00,87,85,83,56,81,83,87,83,90,88,86,91,91,89,93,92,89,91,90,92,92,91,90,91,83,85,91,83,92,87,92
22050KDA,0.270833,6.086389,Koforidua,2021,01,06:00,93,92,94,93,91,92,91,93,92,93,93,92,91,94,92,92,89,91,93,92,92,93,91,90,87,88,92,92,91,96,91
22050KDA,0.270833,6.086389,Koforidua,2022,01,06:00,87,90,90,90,88,89,90,88,91,80,90,91,91,89,93,89,90,89,89,71,80,89,82,84,88,78,83,89,92,82,81
22050KDA,0.270833,6.086389,Koforidua,2023,01,06:00,86,83,84,81,88,87,87,91,90,91,93,91,90,91,90,91,92,89,92,91,89,89,92,94,91,91,87,88,92,91,89
22050KDA,0.270833,6.086389,Koforidua,2024,01,06:00,92,91,87,92,89,91,91,89,88,90,89,91,88,91,91,92,92,90,97,91,90,89,91,92,90,91,83,81,83,85,83
21088ODA,-0.978354,5.929346,Akim Oda,2024,01,06:00,96,94,96,96,96,93,98,95,98,97,93,98,94,94,97,95,96,97,99,96,96,94,97,93,99,99,95,99,95,95,95
22050KDA,0.270833,6.086389,Koforidua,2015,01,06:00,88,88,89,91,90,86,87,84,82,85,73,81,85,82,82,86,91,93,92,92,92,92,91,91,90,89,92,91,92,91,93
21088ODA,-0.978354,5.929346,Akim Oda,2015,01,06:00,91,91,92,94,96,92,95,91,91,94,91,91,90,94,90,91,92,96,95,93,95,96,91,92,91,95,96,94,92,93,92
21088ODA,-0.978354,5.929346,Akim Oda,2016,01,06:00,96,98,90,91,91,92,33,58,91,95,97,94,92,96,94,92,92,93,90,92,96,92,94,97,96,86,96,86,90,88,83
21088ODA,-0.978354,5.929346,Akim Oda,2017,01,06:00,91,94,97,93,92,92,95,96,96,94,93,93,89,96,92,94,94,94,94,96,92,94,92,97,93,93,94,93,93,92,94
21088ODA,-0.978354,5.929346,Akim Oda,2021,01,06:00,95,95,96,95,95,95,96,98,98,97,97,97,98,98,97,95,93,97,97,95,96,96,99,98,97,97,96,95,97,97,97
21088ODA,-0.978354,5.929346,Akim Oda,2022,01,06:00,93,93,95,96,94,98,95,96,96,97,96,96,94,92,96,94,94,97,94,97,89,91,88,90,91,93,89,95,95,97,99
21088ODA,-0.978354,5.929346,Akim Oda,2023,01,06:00,95,93,91,93,93,92,96,95,94,96,95,96,96,96,96,98,98,98,97,97,95,93,97,96,97,96,92,96,95,95,95
17009KSI,-1.591642,6.716932,Kumasi,2015,01,06:00,63,72,81,84,35,61,67,79,84,43,38,30,26,62,71,70,78,95,92,95,88,85,91,92,89,93,93,92,93,93,91
17009KSI,-1.591642,6.716932,Kumasi,2016,01,06:00,75,84,55,38,70,34,17,19,57,88,90,88,88,86,90,88,85,88,85,88,92,90,79,82,45,40,71,37,18,21,48
17009KSI,-1.591642,6.716932,Kumasi,2017,01,06:00,83,99,97,76,93,79,96,94,94,96,96,90,94,36,85,91,97,93,96,94,92,84,94,98,72,83,89,90,92,92,91
17009KSI,-1.591642,6.716932,Kumasi,2018,01,06:00,90,69,83,56,75,84,93,89,95,92,93,92,96,78,100,94,93,94,93,92,92,86,93,91,95,97,84,95,93,97,94
17009KSI,-1.591642,6.716932,Kumasi,2019,01,06:00,78,80,77,92,40,61,62,68,83,94,94,95,92,92,93,91,91,92,90,92,93,79,93,92,81,93,93,88,96,90,91
17009KSI,-1.591642,6.716932,Kumasi,2020,01,06:00,77,59,32,29,24,62,59,62,67,87,90,86,88,93,61,67,92,89,88,88,89,83,94,88,89,91,75,80,68,81,88
17009KSI,-1.591642,6.716932,Kumasi,2021,01,06:00,88,88,88,87,84,87,88,92,88,84,87,90,90,93,92,90,90,90,92,92,91,92,68,73,87,91,90,88,88,88,91
17009KSI,-1.591642,6.716932,Kumasi,2022,01,06:00,86,88,90,47,81,67,76,90,68,77,81,76,88,88,88,86,84,89,54,56,48,66,77,70,57,51,72,82,86,52,63
17009KSI,-1.591642,6.716932,Kumasi,2023,01,06:00,47,64,54,55,61,71,82,89,89,90,88,87,91,88,90,87,87,88,88,88,82,88,87,88,83,87,82,85,88,91,90
17009KSI,-1.591642,6.716932,Kumasi,2024,01,06:00,89,90,87,87,88,88,85,90,68,90,93,91,90,89,91,88,94,86,89,92,88,88,89,93,93,86,66,41,64,62,84
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2015,01,06:00,76,88,86,91,91,80,81,86,92,86,37,72,73,79,84,84,88,92,86,91,92,95,92,92,88,93,94,92,92,93,92
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2016,01,06:00,93,96,87,84,87,52,39,42,79,92,91,89,89,89,89,89,89,90,89,89,90,96,86,90,80,92,77,84,63,57,80
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2017,01,06:00,92,94,95,92,88,92,88,92,93,93,92,92,92,52,80,87,94,88,94,91,92,92,93,96,91,86,92,92,89,90,92
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2018,01,06:00,91,92,88,87,88,90,94,90,94,88,91,96,92,89,88,93,95,94,89,90,91,89,90,90,89,92,90,93,92,93,89
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2019,01,06:00,92,92,83,94,87,76,85,82,87,90,88,92,92,88,91,87,89,91,94,85,93,92,90,91,93,90,92,88,92,90,91
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2021,01,06:00,92,89,90,90,90,92,92,94,92,91,92,92,95,98,98,92,96,91,93,96,96,93,90,85,89,92,94,92,92,93,89
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2022,01,06:00,90,89,88,96,88,88,88,90,84,81,87,85,90,89,92,85,84,86,87,84,82,79,78,83,87,73,87,89,91,84,85
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2023,01,06:00,81,87,78,66,79,86,93,92,88,89,92,91,92,90,90,92,92,89,89,92,89,94,90,92,93,91,89,89,88,93,89
16015BEK,-2.32108,6.196459,Sefwi Bekwai,2024,01,06:00,94,91,92,92,91,93,95,93,89,96,94,94,94,96,92,92,98,92,92,91,92,92,93,92,92,92,92,84,68,77,90
15076AKA,0.8,6.1167,Akatsi,2017,01,06:00,92,97,96,95,96,96,96,96,96,96,97,96,97,90,61,92,96,92,97,96,96,91,93,96,98,96,96,98,96,96,98
15076AKA,0.8,6.1167,Akatsi,2018,01,06:00,95,75,68,68,70,85,96,95,95,96,97,96,96,96,96,96,96,95,96,96,94,94,96,96,96,96,91,96,96,95,96
15076AKA,0.8,6.1167,Akatsi,2019,01,06:00,88,85,92,92,95,84,96,76,88,94,96,96,95,96,96,96,96,96,96,96,96,96,97,94,92,96,96,95,96,96,97
15076AKA,0.8,6.1167,Akatsi,2020,01,06:00,92,40,41,43,52,71,79,86,92,96,95,95,95,96,95,97,96,97,96,92,98,92,95,96,88,56,87,98,98,96,97
15076AKA,0.8,6.1167,Akatsi,2021,01,06:00,95,97,98,97,97,94,93,93,95,96,97,97,97,96,95,98,96,92,96,90,91,94,94,96,97,98,93,92,96,96,93
15076AKA,0.8,6.1167,Akatsi,2022,01,06:00,95,95,96,96,81,92,95,96,96,94,97,96,96,94,96,99,97,98,94,66,63,60,81,75,93,41,75,95,97,94,61
15076AKA,0.8,6.1167,Akatsi,2023,01,06:00,49,68,75,77,87,95,98,97,97,98,98,98,99,99,98,95,99,97,96,98,98,96,97,97,96,97,97,94,98,98,98
15076AKA,0.8,6.1167,Akatsi,2024,01,06:00,94,92,95,94,95,90,92,84,95,93,96,97,91,95,92,96,95,97,98,98,96,96,98,92,89,95,67,64,63,98,92
15076AKA,0.8,6.1167,Akatsi,2015,01,06:00,73,74,92,82,52,58,67,67,81,61,35,40,51,66,65,81,96,96,98,96,99,98,96,96,94,96,90,96,96,96,96
15076AKA,0.8,6.1167,Akatsi,2016,01,06:00,96,96,61,71,73,79,62,74,96,96,97,96,96,97,96,96,96,97,94,94,96,96,96,96,68,66,51,61,34,62,70
14067ABE,-0.74717,6.680267,Abetifi,2015,01,06:00,28,35,53,79,40,44,58,50,62,41,35,30,35,44,37,48,65,91,98,96,96,96,96,96,93,98,80,96,96,96,96
14067ABE,-0.74717,6.680267,Abetifi,2016,01,06:00,83,66,50,67,54,33,23,24,53,96,92,96,96,92,95,96,94,93,92,95,92,87,90,68,55,29,35,33,29,29,35
14067ABE,-0.74717,6.680267,Abetifi,2017,01,06:00,81,97,92,74,94,61,96,95,86,96,95,92,83,27,41,87,83,92,93,96,98,95,93,57,57,86,87,96,94,93,92
14067ABE,-0.74717,6.680267,Abetifi,2018,01,06:00,57,63,59,54,56,60,96,96,96,96,96,82,57,52,96,96,96,96,96,96,97,56,86,95,87,46,88,91,96,94,93
14067ABE,-0.74717,6.680267,Abetifi,2019,01,06:00,59,45,92,96,33,51,46,52,79,94,93,96,95,96,96,96,89,92,95,92,80,43,88,95,80,96,94,94,89,94,93
14067ABE,-0.74717,6.680267,Abetifi,2020,01,06:00,54,39,39,39,39,50,42,59,55,94,92,80,94,96,60,56,88,94,96,86,73,76,87,96,44,42,59,68,39,92,94
14067ABE,-0.74717,6.680267,Abetifi,2021,01,06:00,95,97,96,96,92,96,96,95,92,91,96,94,92,87,95,96,97,94,92,96,96,97,96,61,94,89,85,94,92,79,96
14067ABE,-0.74717,6.680267,Abetifi,2022,01,06:00,93,94,93,55,74,73,92,92,40,47,89,88,92,96,76,92,48,92,76,37,42,43,43,83,40,34,71,92,89,42,38
14067ABE,-0.74717,6.680267,Abetifi,2023,01,06:00,46,46,51,53,59,63,88,97,96,96,94,83,96,71,93,91,92,95,96,95,90,84,94,96,95,94,92,92,92,89,97
14067ABE,-0.74717,6.680267,Abetifi,2024,01,06:00,95,95,96,95,94,93,94,97,95,86,96,95,94,95,97,95,96,95,95,93,95,96,96,92,90,84,30,27,52,68,77
08010YDI,-0.0167,9.45,Yendi,2017,01,06:00,33,33,34,36,33,30,26,39,29,31,46,46,22,23,21,53,39,21,64,41,54,44,30,21,21,15,24,19,21,21,36
08010YDI,-0.0167,9.45,Yendi,2018,01,06:00,32,34,33,36,32,32,59,51,32,32,26,28,29,28,31,42,35,26,27,43,24,25,26,27,32,32,35,33,31,29,33
08010YDI,-0.0167,9.45,Yendi,2019,01,06:00,33,34,37,32,32,30,38,29,33,36,66,30,28,23,26,28,48,77,73,29,25,25,25,24,47,25,26,26,39,36,29
08010YDI,-0.0167,9.45,Yendi,2021,01,06:00,65,79,80,84,81,83,72,88,84,80,74,77,54,38,35,30,32,42,34,32,32,54,27,31,42,31,29,28,38,32,32
08010YDI,-0.0167,9.45,Yendi,2023,01,06:00,43,40,35,45,50,46,44,43,43,40,43,41,35,37,32,35,43,43,39,37,52,57,82,77,85,81,68,46,47,47,32
08010YDI,-0.0167,9.45,Yendi,2024,01,06:00,36,37,35,32,62,64,61,49,60,82,42,39,37,35,39,40,34,37,46,37,41,38,46,67,44,41,40,37,40,46,42
08010YDI,-0.0167,9.45,Yendi,2015,01,06:00,28,35,32,25,32,35,31,33,35,27,23,24,27,29,31,30,25,19,26,39,46,85,34,29,54,78,28,24,24,27,50
08010YDI,-0.0167,9.45,Yendi,2016,01,06:00,30,40,39,37,32,43,37,37,26,42,29,45,31,30,31,29,29,32,44,41,26,26,25,27,19,21,30,29,30,30,33
07017HO-,0.4667,6.6,Ho,2015,01,06:00,65,71,79,50,55,55,65,67,67,40,44,40,46,66,55,60,82,88,88,94,92,91,95,92,88,94,90,92,88,92,92
07017HO-,0.4667,6.6,Ho,2016,01,06:00,88,95,49,64,50,64,43,41,90,96,94,94,93,92,88,92,94,94,90,95,96,95,90,90,43,60,48,54,37,65,57
07017HO-,0.4667,6.6,Ho,2017,01,06:00,84,92,95,84,96,94,93,94,94,96,94,96,94,70,48,80,95,90,96,92,95,88,84,96,91,96,88,92,92,92,92
07017HO-,0.4667,6.6,Ho,2018,01,06:00,75,63,76,53,58,74,87,92,96,96,96,95,97,89,92,96,94,92,93,94,96,96,97,96,88,59,94,92,94,95,94
07017HO-,0.4667,6.6,Ho,2019,01,06:00,81,70,86,92,89,62,88,65,93,94,94,92,94,92,95,93,93,89,86,92,92,94,92,89,88,96,91,95,94,92,92
07017HO-,0.4667,6.6,Ho,2020,01,06:00,81,55,47,56,55,68,74,60,67,88,93,94,92,95,89,89,92,92,93,93,94,82,88,93,79,63,68,87,93,80,96
07017HO-,0.4667,6.6,Ho,2021,01,06:00,94,95,92,96,96,92,92,92,84,93,88,92,92,95,93,93,93,96,85,95,93,92,88,90,88,93,94,92,91,93,93
07017HO-,0.4667,6.6,Ho,2022,01,06:00,94,94,93,77,77,83,86,92,92,85,90,93,88,96,93,96,94,87,70,48,50,48,80,61,75,54,83,91,92,86,54
07017HO-,0.4667,6.6,Ho,2023,01,06:00,49,48,49,67,66,80,92,95,95,87,93,92,94,90,95,94,92,93,94,91,89,92,95,96,95,94,92,95,95,93,93
07017HO-,0.4667,6.6,Ho,2024,01,06:00,92,94,96,94,92,97,97,91,95,85,93,92,92,93,92,95,93,96,94,94,97,97,96,95,93,91,53,58,53,57,72
