Station ID,Geogr1,Geogr2,Name,Year,Month,Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
22050KDA,-0.25,6.0833,Koforidua,2019,02,15:00,54,85,62,60,56,69,58,55,56,47,51,49,49,50,46,45,45,57,79,53,54,58,44,53,48,51,56,54,,,
22050KDA,-0.25,6.0833,Koforidua,2020,02,15:00,37,24,19,31,46,38,23,25,41,62,35,19,25,24,23,25,39,44,61,46,38,35,39,40,41,38,44,62,30,,
22050KDA,-0.25,6.0833,Koforidua,2016,02,15:00,22,23,26,38,25,26,39,37,37,20,27,29,32,40,37,48,49,45,45,40,57,46,44,38,46,59,57,53,70,,
22050KDA,-0.25,6.0833,Koforidua,2017,02,15:00,60,54,54,59,56,56,47,46,49,56,49,56,78,48,51,46,39,24,35,48,51,48,48,47,54,86,45,54,,,
22050KDA,-0.25,6.0833,Koforidua,2018,02,15:00,43,51,49,37,44,49,51,39,39,41,40,37,51,42,32,27,27,77,48,88,43,45,49,66,42,65,51,45,,,
22050KDA,-0.25,6.0833,Koforidua,2019,02,15:00,54,85,62,60,56,69,58,55,56,47,51,49,49,50,46,45,45,57,79,53,54,58,44,53,48,51,56,54,,,
22050KDA,-0.25,6.0833,Koforidua,2020,02,15:00,37,24,19,31,46,38,23,25,41,62,35,19,25,24,23,25,39,44,61,46,38,35,39,40,41,38,44,62,30,,
22050KDA,-0.25,6.0833,Koforidua,2021,02,15:00,51,54,59,53,79,57,54,51,51,52,56,59,56,60,55,59,91,55,46,44,50,40,58,62,52,51,57,53,,,
22050KDA,-0.25,6.0833,Koforidua,2022,02,15:00,28,40,43,66,49,42,45,35,34,35,55,51,50,68,48,48,72,60,53,52,54,53,54,56,54,53,53,56,,,
22050KDA,-0.25,6.0833,Koforidua,2023,02,15:00,43,51,51,54,89,55,55,58,58,50,50,52,45,45,48,42,28,31,37,49,38,51,47,50,49,56,57,49,,,
22050KDA,-0.25,6.0833,Koforidua,2024,02,15:00,45,45,24,28,31,28,23,27,32,40,39,40,42,43,37,43,47,45,49,52,51,56,51,64,53,52,50,52,50,,
22050KDA,-0.25,6.0833,Koforidua,2021,02,15:00,51,54,59,53,79,57,54,51,51,52,56,59,56,60,55,59,91,55,46,44,50,40,58,62,52,51,57,53,,,
22050KDA,-0.25,6.0833,Koforidua,2022,02,15:00,28,40,43,66,49,42,45,35,34,35,55,51,50,68,48,48,72,60,53,52,54,53,54,56,54,53,53,56,,,
22050KDA,-0.25,6.0833,Koforidua,2023,02,15:00,43,51,51,54,89,55,55,58,58,50,50,52,45,45,48,42,28,31,37,49,38,51,47,50,49,56,57,49,,,
22050KDA,-0.25,6.0833,Koforidua,2024,02,15:00,45,45,24,28,31,28,23,27,32,40,39,40,42,43,37,43,47,45,49,52,51,56,51,64,53,52,50,52,50,,
23001AXM,-2.2333,4.8667,Axim,2018,02,15:00,76,73,77,76,75,79,82,78,72,75,74,72,77,75,75,78,78,93,76,75,73,69,72,73,75,70,80,73,,,
23001AXM,-2.2333,4.8667,Axim,2019,02,15:00,81,79,85,84,81,81,81,66,73,71,78,73,76,71,74,72,70,74,75,69,76,72,76,74,76,76,81,71,,,
23001AXM,-2.2333,4.8667,Axim,2020,02,15:00,70,72,66,64,68,66,68,70,71,78,76,69,65,60,70,70,69,70,73,71,72,76,78,73,72,71,68,74,73,,
23001AXM,-2.2333,4.8667,Axim,2023,02,15:00,72,71,74,76,77,73,76,76,72,72,74,77,77,73,73,68,72,68,73,73,71,72,70,74,72,72,73,69,,,
23001AXM,-2.2333,4.8667,Axim,2015,02,15:00,75,75,75,72,70,73,71,73,72,71,71,75,73,73,73,75,91,75,71,73,70,72,92,73,77,74,73,81,,,
23001AXM,-2.2333,4.8667,Axim,2016,02,15:00,72,69,70,73,75,72,75,72,75,64,70,75,75,76,79,82,76,79,78,79,77,78,72,76,74,74,79,84,74,,
23001AXM,-2.2333,4.8667,Axim,2017,02,15:00,82,73,70,72,68,72,71,73,73,71,70,80,79,74,77,76,63,72,71,70,68,73,70,70,69,74,68,67,,,
23001AXM,-2.2333,4.8667,Axim,2018,02,15:00,76,73,77,76,75,79,82,78,72,75,74,72,77,75,75,78,78,93,76,75,73,69,72,73,75,70,80,73,,,
23001AXM,-2.2333,4.8667,Axim,2019,02,15:00,81,79,85,84,81,81,81,66,73,71,78,73,76,71,74,72,70,74,75,69,76,72,76,74,76,76,81,71,,,
23001AXM,-2.2333,4.8667,Axim,2020,02,15:00,70,72,66,64,68,66,68,70,71,78,76,69,65,60,70,70,69,70,73,71,72,76,78,73,72,71,68,74,73,,
23001AXM,-2.2333,4.8667,Axim,2023,02,15:00,72,71,74,76,77,73,76,76,72,72,74,77,77,73,73,68,72,68,73,73,71,72,70,74,72,72,73,69,,,
23002ADA,0.622043,5.777691,Ada,2016,02,15:00,69,71,77,79,71,82,73,75,75,49,70,80,77,81,80,84,77,77,77,77,81,76,77,79,76,78,75,77,77,,
23002ADA,0.622043,5.777691,Ada,2017,02,15:00,84,80,77,79,85,84,80,84,83,82,83,82,85,85,84,82,78,76,75,79,82,82,79,79,76,85,82,79,,,
23002ADA,0.622043,5.777691,Ada,2018,02,15:00,80,88,86,87,88,90,91,79,82,78,82,80,84,82,86,84,89,92,86,79,89,85,87,87,88,79,84,82,,,
23001AXM,-2.2333,4.8667,Axim,2015,02,15:00,75,75,75,72,70,73,71,73,72,71,71,75,73,73,73,75,91,75,71,73,70,72,92,73,77,74,73,81,,,
23001AXM,-2.2333,4.8667,Axim,2016,02,15:00,72,69,70,73,75,72,75,72,75,64,70,75,75,76,79,82,76,79,78,79,77,78,72,76,74,74,79,84,74,,
23001AXM,-2.2333,4.8667,Axim,2017,02,15:00,82,73,70,72,68,72,71,73,73,71,70,80,79,74,77,76,63,72,71,70,68,73,70,70,69,74,68,67,,,
23002ADA,0.622043,5.777691,Ada,2020,02,15:00,85,70,77,71,74,73,35,65,80,81,81,52,52,76,78,86,81,86,84,80,78,81,90,80,80,73,77,77,77,,
23002ADA,0.622043,5.777691,Ada,2021,02,15:00,77,79,77,79,81,76,75,84,73,80,76,77,82,73,76,78,76,79,70,68,81,76,76,78,90,78,73,76,,,
23003TDI,-1.774393,4.893534,Takoradi,2015,02,15:00,75,76,71,73,74,73,73,76,74,71,70,73,77,70,72,76,92,76,71,70,78,73,92,79,73,75,77,79,,,
23003TDI,-1.774393,4.893534,Takoradi,2016,02,15:00,58,58,70,72,70,74,76,68,72,75,64,73,79,76,83,79,78,79,75,75,79,78,80,78,76,66,92,85,80,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2015,02,15:00,70,72,76,70,65,61,67,70,67,67,64,48,67,68,58,69,62,61,64,64,62,67,79,61,61,67,80,64,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2016,02,15:00,40,50,62,63,,,63,62,60,26,57,63,63,60,62,69,68,81,64,65,70,68,64,70,67,66,64,63,72,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2017,02,15:00,63,67,70,68,69,69,70,74,65,65,71,70,98,67,65,66,67,40,52,62,67,66,69,67,65,98,63,62,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2018,02,15:00,63,70,70,73,68,70,71,71,68,64,69,60,64,68,65,65,71,66,67,92,63,57,69,81,62,64,65,62,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2019,02,15:00,69,69,66,70,65,68,65,66,74,65,58,60,65,65,71,65,61,70,85,65,70,71,64,77,76,67,63,61,,,
23003TDI,-1.774393,4.893534,Takoradi,2017,02,15:00,82,77,75,76,73,75,78,79,78,71,76,79,73,67,75,83,80,68,76,73,73,71,74,73,72,76,75,64,,,
23003TDI,-1.774393,4.893534,Takoradi,2018,02,15:00,77,76,76,72,77,77,76,75,62,77,73,78,82,78,77,76,76,84,77,86,74,75,84,82,78,78,86,76,,,
23003TDI,-1.774393,4.893534,Takoradi,2019,02,15:00,80,79,79,77,82,76,76,79,74,71,70,65,75,76,77,77,71,76,80,64,79,81,70,82,71,74,83,75,,,
23003TDI,-1.774393,4.893534,Takoradi,2020,02,15:00,69,71,69,70,72,69,71,74,72,82,78,69,68,52,71,71,75,74,75,76,80,79,79,75,82,76,77,81,74,,
23003TDI,-1.774393,4.893534,Takoradi,2021,02,15:00,79,78,81,79,75,79,77,76,71,67,74,67,69,74,77,75,74,73,74,75,75,76,73,80,93,72,76,78,,,
23003TDI,-1.774393,4.893534,Takoradi,2022,02,15:00,74,67,65,71,68,77,71,74,73,75,73,75,76,76,74,76,80,77,67,76,62,74,76,73,73,77,77,71,,,
23003TDI,-1.774393,4.893534,Takoradi,2023,02,15:00,74,71,74,74,80,72,76,81,71,75,77,73,77,77,75,73,69,55,77,75,76,77,66,83,72,74,66,73,,,
23003TDI,-1.774393,4.893534,Takoradi,2024,02,15:00,79,81,79,63,77,75,57,74,74,77,78,78,78,78,77,75,66,73,81,77,71,78,74,78,78,76,74,78,76,,
23022SAL,-1.0667,5.2,Saltpond,2023,02,15:00,78,77,75,79,79,74,75,77,74,74,79,75,76,78,82,80,74,65,74,79,74,77,82,78,76,72,68,72,,,
23022SAL,-1.0667,5.2,Saltpond,2024,02,15:00,77,76,71,69,77,79,60,71,72,74,75,74,75,75,79,76,82,76,76,85,70,77,81,79,81,80,78,80,80,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2020,02,15:00,63,51,60,62,61,66,41,47,61,67,67,30,42,52,54,60,74,68,79,66,65,71,70,74,73,67,66,63,65,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2021,02,15:00,66,68,65,71,78,65,63,63,65,58,65,63,68,67,70,65,65,61,57,51,60,57,63,62,62,67,64,62,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2022,02,15:00,49,62,67,66,64,65,66,63,67,68,65,62,68,64,63,66,71,,,64,62,65,62,65,63,65,68,57,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2023,02,15:00,68,57,62,69,64,65,59,62,59,62,68,67,62,60,63,63,34,32,40,61,63,67,63,67,71,73,60,64,,,
23016ACC,-0.168014,5.609834,KIAMO-Accra,2024,02,15:00,68,70,33,47,62,30,33,45,57,63,65,71,66,67,61,72,66,63,68,67,58,67,61,59,55,58,60,59,61,,
23024TEM,0.001579,5.632253,Tema,2015,02,15:00,81,82,79,79,76,79,79,75,78,75,76,60,74,75,71,72,72,71,70,76,71,74,79,79,76,79,70,73,,,
23024TEM,0.001579,5.632253,Tema,2016,02,15:00,68,72,75,78,73,75,76,75,76,48,68,76,75,82,79,81,82,85,76,79,80,80,78,79,80,76,81,77,80,,
23022SAL,-1.0667,5.2,Saltpond,2015,02,15:00,80,79,78,77,76,77,76,75,76,74,73,70,77,80,72,77,77,75,77,74,74,74,88,77,76,80,76,82,,,
23022SAL,-1.0667,5.2,Saltpond,2016,02,15:00,30,66,73,75,76,77,77,76,80,71,73,76,78,77,83,83,80,79,80,80,81,80,82,77,77,76,70,77,81,,
23022SAL,-1.0667,5.2,Saltpond,2017,02,15:00,85,78,79,78,79,80,79,82,79,78,88,83,85,80,82,78,75,73,77,74,77,76,77,75,78,84,75,76,,,
23022SAL,-1.0667,5.2,Saltpond,2018,02,15:00,75,79,78,80,79,79,78,80,86,77,77,73,78,80,80,81,79,82,74,85,73,75,74,86,75,73,80,72,,,
23022SAL,-1.0667,5.2,Saltpond,2019,02,15:00,80,79,79,80,78,77,78,76,75,71,73,74,76,75,79,75,73,73,72,73,74,76,74,76,87,77,76,73,,,
23022SAL,-1.0667,5.2,Saltpond,2020,02,15:00,69,69,68,67,72,70,68,75,77,81,77,72,64,62,69,73,72,76,74,74,77,74,77,74,80,73,74,76,78,,
23022SAL,-1.0667,5.2,Saltpond,2021,02,15:00,74,75,75,76,82,71,73,74,75,71,71,72,81,78,71,73,71,70,72,70,71,73,72,73,78,65,72,71,,,
23024TEM,0.001579,5.632253,Tema,2017,02,15:00,79,74,79,79,75,76,75,79,78,79,75,77,74,74,73,73,75,49,69,72,72,72,76,73,74,82,64,72,,,
23024TEM,0.001579,5.632253,Tema,2018,02,15:00,70,76,76,77,75,77,76,77,78,72,72,73,74,76,72,75,68,67,76,87,74,73,76,83,75,73,76,71,,,
23024TEM,0.001579,5.632253,Tema,2019,02,15:00,79,77,73,76,74,76,75,76,76,72,69,74,74,77,75,73,68,73,83,72,76,76,75,77,75,73,75,63,,,
23024TEM,0.001579,5.632253,Tema,2020,02,15:00,72,68,72,72,70,71,57,60,69,78,76,38,55,58,60,70,75,75,79,74,71,78,76,77,80,72,74,75,75,,
23024TEM,0.001579,5.632253,Tema,2021,02,15:00,74,73,70,74,72,71,73,67,68,73,77,73,77,75,74,71,73,69,69,63,67,73,72,69,71,69,73,73,,,
23024TEM,0.001579,5.632253,Tema,2022,02,15:00,59,70,73,74,73,76,71,71,72,73,79,73,74,77,76,74,78,74,75,72,73,77,71,79,74,76,77,72,,,
23024TEM,0.001579,5.632253,Tema,2023,02,15:00,80,71,71,76,76,73,71,71,70,71,76,78,74,73,71,72,48,46,59,75,73,76,76,76,76,78,68,69,,,
23024TEM,0.001579,5.632253,Tema,2024,02,15:00,75,78,41,57,68,45,42,68,72,74,75,78,76,77,74,73,79,76,78,82,68,75,72,74,61,64,68,69,72,,
23024TEM,0.001579,5.632253,Tema,2015,03,15:00,76,74,76,76,76,73,73,74,78,73,76,70,71,79,74,70,73,72,72,74,72,71,70,76,82,74,73,81,74,81,78
23024TEM,0.001579,5.632253,Tema,2016,03,15:00,98,79,77,74,74,78,76,69,75,77,75,76,77,81,73,77,77,82,77,77,94,66,76,62,75,75,81,79,78,78,75
23024TEM,0.001579,5.632253,Tema,2017,03,15:00,74,74,77,76,71,77,71,77,77,80,78,64,73,74,72,73,76,71,72,56,71,73,76,74,77,78,79,77,74,74,76
23024TEM,0.001579,5.632253,Tema,2018,03,15:00,77,72,76,73,66,73,72,70,73,71,72,73,73,73,73,71,70,75,76,77,76,77,78,72,77,73,76,73,76,81,73
23024TEM,0.001579,5.632253,Tema,2019,03,15:00,92,73,74,72,73,76,76,69,69,72,70,74,75,74,73,72,73,75,74,72,71,72,69,76,73,74,75,76,70,78,71
23024TEM,0.001579,5.632253,Tema,2020,03,15:00,77,80,85,75,75,71,69,70,71,74,68,73,76,77,73,68,72,73,80,75,76,77,81,84,78,80,60,73,74,69,73
23024TEM,0.001579,5.632253,Tema,2021,03,15:00,73,75,76,74,72,72,69,72,72,72,79,72,74,72,72,74,75,74,76,75,73,76,73,74,75,74,76,76,76,74,78
23024TEM,0.001579,5.632253,Tema,2022,03,15:00,76,70,69,74,71,75,73,74,76,74,69,64,71,64,76,69,71,72,67,71,72,73,73,68,67,76,73,69,73,72,71
23024TEM,0.001579,5.632253,Tema,2023,03,15:00,79,72,84,77,73,71,77,75,67,75,76,81,73,70,71,73,71,79,65,64,70,71,70,75,70,68,73,68,70,70,68
23024TEM,0.001579,5.632253,Tema,2024,03,15:00,79,76,64,72,75,75,79,73,62,70,68,65,80,78,73,75,74,75,67,75,70,62,73,68,71,71,74,74,69,62,68
23022SAL,-1.0667,5.2,Saltpond,2015,03,15:00,75,78,77,73,75,75,71,74,79,75,74,70,73,77,70,73,76,85,75,77,78,80,73,77,90,75,71,77,79,80,75
23022SAL,-1.0667,5.2,Saltpond,2016,03,15:00,80,80,74,74,77,68,72,79,80,76,73,74,76,96,72,77,72,82,79,78,77,68,78,77,78,80,82,78,80,79,79
23022SAL,-1.0667,5.2,Saltpond,2017,03,15:00,83,79,80,78,79,78,81,80,84,83,77,90,83,80,77,77,77,77,78,77,82,80,86,75,80,86,80,77,77,80,78
23022SAL,-1.0667,5.2,Saltpond,2018,03,15:00,78,74,76,86,70,86,89,77,66,68,74,73,74,74,74,74,77,77,81,74,80,77,80,70,71,78,74,71,75,73,72
23022SAL,-1.0667,5.2,Saltpond,2019,03,15:00,84,73,80,77,73,77,82,78,77,80,74,77,75,74,79,75,75,74,74,74,78,85,79,76,77,71,76,76,79,77,74
23022SAL,-1.0667,5.2,Saltpond,2023,03,15:00,78,75,81,77,76,76,80,82,79,83,80,87,76,79,72,74,82,76,71,75,74,95,70,89,79,72,76,74,78,77,74
23022SAL,-1.0667,5.2,Saltpond,2024,03,15:00,86,80,95,79,80,84,99,81,84,81,80,81,84,83,75,80,81,81,92,80,79,56,83,79,79,76,74,77,79,72,74
23016ACC,-0.168014,5.609834,KIAMO-Accra,2024,03,15:00,71,65,68,53,60,61,68,58,61,53,54,58,68,69,60,64,68,62,55,65,57,41,68,63,60,58,63,69,61,57,63
23016ACC,-0.168014,5.609834,KIAMO-Accra,2015,03,15:00,66,64,67,67,64,64,64,65,67,63,68,61,61,72,62,65,70,67,64,64,71,62,56,67,81,65,58,75,57,74,60
23016ACC,-0.168014,5.609834,KIAMO-Accra,2016,03,15:00,97,67,64,59,69,72,54,64,60,64,75,64,70,92,55,69,60,75,67,68,73,57,64,66,65,65,72,68,70,71,65
23016ACC,-0.168014,5.609834,KIAMO-Accra,2017,03,15:00,67,62,66,73,64,68,67,62,73,79,73,66,60,65,65,68,70,57,60,54,71,60,64,65,65,68,70,69,65,67,58
23016ACC,-0.168014,5.609834,KIAMO-Accra,2018,03,15:00,76,65,69,62,53,62,63,62,67,65,65,67,66,64,69,64,67,66,67,67,65,65,73,64,69,70,73,62,68,70,60
23016ACC,-0.168014,5.609834,KIAMO-Accra,2019,03,15:00,94,65,67,65,65,62,65,60,58,65,65,69,65,71,62,67,62,56,63,58,63,69,56,65,68,55,63,65,58,66,65
23016ACC,-0.168014,5.609834,KIAMO-Accra,2020,03,15:00,74,74,88,71,69,68,65,61,63,67,69,64,67,64,65,61,64,63,73,70,68,72,78,92,68,67,55,60,68,59,68
23016ACC,-0.168014,5.609834,KIAMO-Accra,2021,03,15:00,62,65,63,68,63,65,58,65,60,63,68,62,67,65,59,60,65,63,58,63,60,69,49,59,65,66,62,66,64,64,68
23016ACC,-0.168014,5.609834,KIAMO-Accra,2022,03,15:00,65,58,58,66,53,64,67,65,65,65,64,65,65,56,70,62,63,65,63,65,70,71,69,60,60,71,61,63,73,67,65
23016ACC,-0.168014,5.609834,KIAMO-Accra,2023,03,15:00,64,60,73,64,65,60,79,60,64,59,61,77,62,64,63,60,69,73,62,65,58,73,60,75,57,58,73,57,61,60,69
23003TDI,-1.774393,4.893534,Takoradi,2021,03,15:00,74,77,78,80,83,77,83,79,75,77,79,78,84,79,77,71,73,77,66,76,76,73,77,70,77,79,79,79,80,81,81
23003TDI,-1.774393,4.893534,Takoradi,2022,03,15:00,72,69,63,64,77,78,77,73,74,68,70,81,74,74,74,64,73,74,76,68,69,76,71,72,73,77,72,71,69,72,68
23003TDI,-1.774393,4.893534,Takoradi,2023,03,15:00,74,63,75,72,76,74,74,79,75,82,75,77,72,72,69,73,79,76,73,74,74,75,74,96,76,74,73,73,74,73,78
23003TDI,-1.774393,4.893534,Takoradi,2024,03,15:00,75,68,94,74,73,74,82,78,75,79,62,74,74,73,75,74,77,77,80,72,82,74,78,76,69,80,74,79,74,71,73
23003TDI,-1.774393,4.893534,Takoradi,2015,03,15:00,75,76,75,75,74,73,74,73,72,75,85,73,73,82,73,80,75,78,77,77,76,81,76,79,92,79,63,75,76,79,72
23003TDI,-1.774393,4.893534,Takoradi,2016,03,15:00,62,80,76,73,57,63,75,81,79,70,77,73,75,97,69,78,68,72,75,76,73,76,73,82,69,77,81,82,79,79,71
23003TDI,-1.774393,4.893534,Takoradi,2017,03,15:00,91,76,77,75,64,75,70,75,81,79,79,86,81,76,75,75,72,73,67,69,62,73,71,73,75,74,73,73,75,73,63
23003TDI,-1.774393,4.893534,Takoradi,2018,03,15:00,74,77,76,70,54,69,70,79,76,74,77,76,77,76,77,78,74,68,76,74,77,82,76,76,73,77,77,78,76,82,76
23003TDI,-1.774393,4.893534,Takoradi,2019,03,15:00,78,74,78,76,76,78,75,78,75,76,73,76,74,71,75,71,74,75,71,74,68,88,77,80,76,75,78,77,76,80,74
23003TDI,-1.774393,4.893534,Takoradi,2020,03,15:00,86,77,77,74,77,74,78,74,76,74,71,74,75,75,77,65,70,73,71,70,74,77,73,93,65,77,71,67,71,76,70
23002ADA,0.622043,5.777691,Ada,2015,03,15:00,79,74,75,71,72,70,75,72,76,74,72,70,70,77,67,78,71,78,75,78,72,72,65,76,86,73,76,79,72,78,81
23002ADA,0.622043,5.777691,Ada,2016,03,15:00,93,83,75,72,79,83,75,73,72,77,74,73,77,80,69,73,74,72,73,72,88,69,72,76,71,72,76,79,76,77,76
23002ADA,0.622043,5.777691,Ada,2017,03,15:00,76,71,79,78,78,89,76,78,78,81,76,68,81,77,78,79,76,73,75,76,82,72,79,79,81,82,83,82,82,79,71
23002ADA,0.622043,5.777691,Ada,2020,03,15:00,84,82,88,78,80,89,80,70,75,75,72,76,76,78,79,81,81,85,81,85,85,87,87,85,81,91,87,89,90,84,81
23002ADA,0.622043,5.777691,Ada,2021,03,15:00,80,73,75,72,76,78,78,78,80,79,81,79,73,92,83,81,82,78,87,78,78,78,75,75,74,76,76,70,75,79,75
23001AXM,-2.2333,4.8667,Axim,2015,03,15:00,69,75,69,67,67,67,70,68,73,71,68,69,68,71,66,83,74,72,73,70,75,78,73,75,96,71,60,72,76,71,75
23001AXM,-2.2333,4.8667,Axim,2016,03,15:00,66,76,71,74,77,72,68,76,77,76,77,77,74,96,69,79,76,72,75,73,69,70,77,82,70,68,78,78,75,78,74
23001AXM,-2.2333,4.8667,Axim,2017,03,15:00,74,72,73,74,73,68,72,74,79,87,70,90,73,73,71,70,70,73,78,77,78,75,72,71,70,72,69,67,71,73,54
23001AXM,-2.2333,4.8667,Axim,2018,03,15:00,74,73,70,73,64,68,66,67,66,68,69,67,68,69,67,67,66,69,67,69,70,73,69,67,65,67,80,67,70,69,69
23001AXM,-2.2333,4.8667,Axim,2019,03,15:00,85,73,73,73,70,75,75,75,71,70,70,72,70,72,75,67,74,69,74,71,72,91,78,74,77,65,71,67,71,72,72
23001AXM,-2.2333,4.8667,Axim,2020,03,15:00,73,70,84,77,70,81,62,70,74,70,76,81,78,96,75,79,79,78,82,74,73,76,84,94,81,78,79,77,80,79,83
23001AXM,-2.2333,4.8667,Axim,2023,03,15:00,74,72,75,60,71,69,76,71,72,77,73,72,72,70,69,71,71,75,71,68,71,96,73,90,76,72,76,73,72,74,68
23001AXM,-2.2333,4.8667,Axim,2024,03,15:00,79,80,91,73,79,78,80,74,75,74,74,73,73,79,69,68,69,70,83,73,72,81,82,73,70,72,69,80,73,67,70
23001AXM,-2.2333,4.8667,Axim,2023,03,15:00,74,72,75,60,71,69,76,71,72,77,73,72,72,70,69,71,71,75,71,68,71,96,73,90,76,72,76,73,72,74,68
23001AXM,-2.2333,4.8667,Axim,2024,03,15:00,79,80,91,73,79,78,80,74,75,74,74,73,73,79,69,68,69,70,83,73,72,81,82,73,70,72,69,80,73,67,70
23001AXM,-2.2333,4.8667,Axim,2015,03,15:00,69,75,69,67,67,67,70,68,73,71,68,69,68,71,66,83,74,72,73,70,75,78,73,75,96,71,60,72,76,71,75
23001AXM,-2.2333,4.8667,Axim,2016,03,15:00,66,76,71,74,77,72,68,76,77,76,77,77,74,96,69,79,76,72,75,73,69,70,77,82,70,68,78,78,75,78,74
23001AXM,-2.2333,4.8667,Axim,2017,03,15:00,74,72,73,74,73,68,72,74,79,87,70,90,73,73,71,70,70,73,78,77,78,75,72,71,70,72,69,67,71,73,54
23001AXM,-2.2333,4.8667,Axim,2018,03,15:00,74,73,70,73,64,68,66,67,66,68,69,67,68,69,67,67,66,69,67,69,70,73,69,67,65,67,80,67,70,69,69
23001AXM,-2.2333,4.8667,Axim,2019,03,15:00,85,73,73,73,70,75,75,75,71,70,70,72,70,72,75,67,74,69,74,71,72,91,78,74,77,65,71,67,71,72,72
23001AXM,-2.2333,4.8667,Axim,2020,03,15:00,73,70,84,77,70,81,62,70,74,70,76,81,78,96,75,79,79,78,82,74,73,76,84,94,81,78,79,77,80,79,83
22050KDA,-0.25,6.0833,Koforidua,2015,03,15:00,39,32,50,89,79,61,62,56,82,59,58,64,71,59,63,75,67,69,61,64,68,73,61,66,81,62,60,68,63,63,64
22050KDA,-0.25,6.0833,Koforidua,2016,03,15:00,85,28,45,46,46,48,45,73,46,52,61,55,52,87,50,56,57,62,58,61,79,55,58,67,91,59,63,63,62,72,60
22050KDA,-0.25,6.0833,Koforidua,2017,03,15:00,60,52,52,55,52,70,57,55,52,60,62,58,56,60,58,53,48,49,47,54,56,50,47,48,46,52,61,54,52,90,62
22050KDA,-0.25,6.0833,Koforidua,2018,03,15:00,56,46,47,50,53,46,53,57,54,58,54,58,55,52,51,55,50,50,49,56,49,51,55,59,63,51,57,59,57,59,56
22050KDA,-0.25,6.0833,Koforidua,2019,03,15:00,83,39,47,56,52,50,59,54,54,54,51,47,46,52,62,67,47,53,52,64,55,54,50,56,58,55,52,58,63,60,79
22050KDA,-0.25,6.0833,Koforidua,2020,03,15:00,39,56,85,57,52,63,57,54,55,54,55,54,63,83,56,56,61,55,60,56,52,56,74,69,57,54,56,52,47,57,54
22050KDA,-0.25,6.0833,Koforidua,2021,03,15:00,54,52,54,52,59,60,59,56,56,84,60,61,57,64,49,53,58,60,60,58,55,62,60,62,67,63,63,67,60,68,63
22050KDA,-0.25,6.0833,Koforidua,2022,03,15:00,54,55,50,60,63,65,51,56,62,62,54,67,55,49,58,69,55,52,84,50,50,58,52,54,49,93,59,56,67,53,70
22050KDA,-0.25,6.0833,Koforidua,2023,03,15:00,46,50,61,73,56,55,73,58,64,66,63,68,56,56,60,57,55,64,48,51,50,62,85,68,57,57,60,52,49,50,64
22050KDA,-0.25,6.0833,Koforidua,2024,03,15:00,63,52,69,56,53,59,76,56,70,46,50,59,56,48,47,51,53,69,45,55,55,55,65,49,52,52,52,55,59,68,59
22050KDA,-0.25,6.0833,Koforidua,2023,03,15:00,46,50,61,73,56,55,73,58,64,66,63,68,56,56,60,57,55,64,48,51,50,62,85,68,57,57,60,52,49,50,64
22050KDA,-0.25,6.0833,Koforidua,2024,03,15:00,63,52,69,56,53,59,76,56,70,46,50,59,56,48,47,51,53,69,45,55,55,55,65,49,52,52,52,55,59,68,59
22050KDA,-0.25,6.0833,Koforidua,2015,03,15:00,39,32,50,89,79,61,62,56,82,59,58,64,71,59,63,75,67,69,61,64,68,73,61,66,81,62,60,68,63,63,64
22050KDA,-0.25,6.0833,Koforidua,2016,03,15:00,85,28,45,46,46,48,45,73,46,52,61,55,52,87,50,56,57,62,58,61,79,55,58,67,91,59,63,63,62,72,60
22050KDA,-0.25,6.0833,Koforidua,2017,03,15:00,60,52,52,55,52,70,57,55,52,60,62,58,56,60,58,53,48,49,47,54,56,50,47,48,46,52,61,54,52,90,62
22050KDA,-0.25,6.0833,Koforidua,2018,03,15:00,56,46,47,50,53,46,53,57,54,58,54,58,55,52,51,55,50,50,49,56,49,51,55,59,63,51,57,59,57,59,56
22050KDA,-0.25,6.0833,Koforidua,2019,03,15:00,83,39,47,56,52,50,59,54,54,54,51,47,46,52,62,67,47,53,52,64,55,54,50,56,58,55,52,58,63,60,79
22050KDA,-0.25,6.0833,Koforidua,2020,03,15:00,39,56,85,57,52,63,57,54,55,54,55,54,63,83,56,56,61,55,60,56,52,56,74,69,57,54,56,52,47,57,54
22050KDA,-0.25,6.0833,Koforidua,2021,03,15:00,54,52,54,52,59,60,59,56,56,84,60,61,57,64,49,53,58,60,60,58,55,62,60,62,67,63,63,67,60,68,63
22050KDA,-0.25,6.0833,Koforidua,2022,03,15:00,54,55,50,60,63,65,51,56,62,62,54,67,55,49,58,69,55,52,84,50,50,58,52,54,49,93,59,56,67,53,70
